state,district,block,village,lgd_code
Karnataka,Raichur,Manvi,Gavigat,600965
Karnataka,Raichur,Lingasugur,Gejjelagatta,600487
Karnataka,Raichur,Raichur,Ghousenagar,600792
Karnataka,Raichur,Raichur,Gillesugur,600872
Karnataka,Raichur,Sindhnur,Giniwar,601177
Karnataka,Raichur,Sindhnur,Gobberkal,601224
Karnataka,Raichur,Raichur,Godihal,600849
Karnataka,Raichur,Maski,Goge Hebbal,600920
Karnataka,Raichur,Sirwar,Goldinni,600945
Karnataka,Raichur,Lingasugur,Golpalli,600458
Karnataka,Raichur,Sindhnur,Gomarsi,601180
Karnataka,Raichur,Raichur,Gonhal,600819
Karnataka,Raichur,Maski,Gonhal,601113
Karnataka,Raichur,Sindhnur,Gonniganoor,601192
Karnataka,Raichur,Sindhnur,Gonwar,601169
Karnataka,Raichur,Maski,Gonwar,600437
Karnataka,Raichur,Raichur,Gonwar,600834
Karnataka,Raichur,Lingasugur,Gonwatla,600450
Karnataka,Raichur,Devadurga,Gopalpur,600587
Karnataka,Raichur,Devadurga,Gopendeverhalli,600602
Karnataka,Raichur,Lingasugur,Gorebal,600404
Karnataka,Raichur,Sindhnur,Gorebal,601214
Karnataka,Raichur,Lingasugur,Gorebal Thanda,939253
Karnataka,Raichur,Manvi,Gorkal,601004
Karnataka,Raichur,Sindhnur,Gorloti,601070
Karnataka,Raichur,Maski,Goudanbhavi,601136
Karnataka,Raichur,Lingasugur,Goudur,600473
Karnataka,Raichur,Manvi,Govinadoddi,600994
Karnataka,Raichur,Maski,Govindnaikandoddi,601137
Karnataka,Raichur,Arakera,Govindpalli,600685
Karnataka,Raichur,Lingasugur,Gudadanhal,600470
Karnataka,Raichur,Maski,Gudadur,601103
Karnataka,Raichur,Devadurga,Guddad Irabgera,600617
Karnataka,Raichur,Sirwar,Gud-Dinni.K,600977
Karnataka,Raichur,Maski,Gudgaldinni,601109
Karnataka,Raichur,Maski,Gudihal,600493
Karnataka,Raichur,Maski,Gudihal,600899
Karnataka,Raichur,Maski,Gudihal,601062
Karnataka,Raichur,Devadurga,Gugal,600637
Karnataka,Raichur,Maski,Gunda,601060
Karnataka,Raichur,Lingasugur,Gundasagar,600427
Karnataka,Raichur,Raichur,Gunderveli,600876
Karnataka,Raichur,Devadurga,Gundgurthi,600623
Karnataka,Raichur,Sindhnur,Gunjanalli,601092
Karnataka,Raichur,Raichur,Gunjhalli,600851
Karnataka,Raichur,Lingasugur,Guntagola,600451
Karnataka,Raichur,Devadurga,Guntarhal,600633
Karnataka,Raichur,Lingasugur,Gurgunta,600464
Karnataka,Raichur,Raichur,Gurjapur,600725
Karnataka,Raichur,Maski,Hadagali,600528
Karnataka,Raichur,Devadurga,Haddinhal,600657
Karnataka,Raichur,Maski,Halapur,600910
Karnataka,Raichur,Lingasugur,Halbhavi,600403
Karnataka,Raichur,Arakera,Hal-Jadaldinni,600696
Karnataka,Raichur,Lingasugur,Halkawatgi,600348
Karnataka,Raichur,Sirwar,Halli,600981
Karnataka,Raichur,Raichur,Halvenktapur,600815
Karnataka,Raichur,Devadurga,Hampergundi,600548
Karnataka,Raichur,Maski,Hanchanhal,600916
Karnataka,Raichur,Lingasugur,Hanchinal,600448
Karnataka,Raichur,Raichur,Hanchinhal,600870
Karnataka,Raichur,Devadurga,Hanchinhal,600650
Karnataka,Raichur,Sindhnur,Hanchinhal (K),601081
Karnataka,Raichur,Maski,Hanchinhal (U),601110
Karnataka,Raichur,Raichur,Hanmapur,600727
Karnataka,Raichur,Raichur,Hanmapur,600863
Karnataka,Raichur,Maski,Hanpanhal,601108
Karnataka,Raichur,Raichur,Hanumandoddi,600741
Karnataka,Raichur,Lingasugur,Hanumangudda(Hosur),600412
Karnataka,Raichur,Sindhnur,Hanumapur,601080
Karnataka,Raichur,Sindhnur,Harapur,601118
Karnataka,Raichur,Sindhnur,Haretnur,601187
Karnataka,Raichur,Raichur,Harkandoddi (D),600799
Karnataka,Raichur,Maski,Harvapur,600895
Karnataka,Raichur,Sirwar,Harvi,600989
Karnataka,Raichur,Maski,Hasamakal,601102
Karnataka,Raichur,Sindhnur,Hatti,601213
Karnataka,Raichur,Lingasugur,Hatti (Ct),600535
Karnataka,Raichur,Sindhnur,Hattigudda,601064
Karnataka,Raichur,Sindhnur,Hedginhal,601175
Karnataka,Raichur,Maski,Hedigibal,601112
Karnataka,Raichur,Sirwar,Heera,600934
Karnataka,Raichur,Raichur,Heerapur,600860
