state,district,block,village,lgd_code
Maharashtra,Dhule,Sindkhede(Sub-District),Ranjane,526137
Maharashtra,Dhule,Sakri(Sub-District),Ranjangaon,526258
Maharashtra,Dhule,Dhule(Sub-District),Ranmala,526562
Maharashtra,Dhule,Dhule(Sub-District),Raver,526560
Maharashtra,Dhule,Dhule(Sub-District),Raywat,526621
Maharashtra,Dhule,Sindkhede(Sub-District),Rewadi,526228
Maharashtra,Dhule,Sakri(Sub-District),Rohan,526365
Maharashtra,Dhule,Sindkhede(Sub-District),Rohane,526234
Maharashtra,Dhule,Shirpur(Sub-District),Rohini,526013
Maharashtra,Dhule,Sakri(Sub-District),Rohod,526351
Maharashtra,Dhule,Sakri(Sub-District),Rojgaon,526291
Maharashtra,Dhule,Sindkhede(Sub-District),Rudane,526230
Maharashtra,Dhule,Shirpur(Sub-District),Rudawali,526045
Maharashtra,Dhule,Sakri(Sub-District),Runmali,526278
Maharashtra,Dhule,Dhule(Sub-District),Sadgaon,526596
Maharashtra,Dhule,Sindkhede(Sub-District),Sahur,526102
Maharashtra,Dhule,Dhule(Sub-District),Saitale,526477
Maharashtra,Dhule,Sakri(Sub-District),Sakri,526464
Maharashtra,Dhule,Shirpur(Sub-District),Sakvad,526058
Maharashtra,Dhule,Sakri(Sub-District),Saltek,526287
Maharashtra,Dhule,Sindkhede(Sub-District),Salve,526163
Maharashtra,Dhule,Sakri(Sub-District),Samode,526421
Maharashtra,Dhule,Shirpur(Sub-District),Sangavi,525989
Maharashtra,Dhule,Dhule(Sub-District),Sanjori,526556
Maharashtra,Dhule,Dhule(Sub-District),Sarvad,526489
Maharashtra,Dhule,Sindkhede(Sub-District),Sarve,526215
Maharashtra,Dhule,Sindkhede(Sub-District),Satare,526220
Maharashtra,Dhule,Dhule(Sub-District),Satarne,526509
Maharashtra,Dhule,Sakri(Sub-District),Satarpada,526354
Maharashtra,Dhule,Sakri(Sub-District),Satmane,526302
Maharashtra,Dhule,Dhule(Sub-District),Saundane,526522
Maharashtra,Dhule,Shirpur(Sub-District),Savalade,526066
Maharashtra,Dhule,Dhule(Sub-District),Savali,526537
Maharashtra,Dhule,Sakri(Sub-District),Savarimal,526391
Maharashtra,Dhule,Shirpur(Sub-District),Saver,526085
Maharashtra,Dhule,Dhule(Sub-District),Sawalde,526561
Maharashtra,Dhule,Dhule(Sub-District),Sawali Tanda,526538
Maharashtra,Dhule,Sakri(Sub-District),Sayane,526445
Maharashtra,Dhule,Dhule(Sub-District),Sayane,526473
Maharashtra,Dhule,Sakri(Sub-District),Sayyadnagar,526332
Maharashtra,Dhule,Sakri(Sub-District),Shelbari,526429
Maharashtra,Dhule,Shirpur(Sub-District),Shemlya,525966
Maharashtra,Dhule,Sakri(Sub-District),Shendwad,526410
Maharashtra,Dhule,Sindkhede(Sub-District),Shendwade,526101
Maharashtra,Dhule,Sakri(Sub-District),Shenpur,526439
Maharashtra,Dhule,Sindkhede(Sub-District),Shewade,526226
Maharashtra,Dhule,Sakri(Sub-District),Shewadipada,526428
Maharashtra,Dhule,Sakri(Sub-District),Shewage,526433
Maharashtra,Dhule,Sakri(Sub-District),Shewali (Da. ),526322
Maharashtra,Dhule,Sakri(Sub-District),Shewali (Ma. ),526462
Maharashtra,Dhule,Sindkhede(Sub-District),Shindkheda,526155
Maharashtra,Dhule,Shirpur(Sub-District),Shingave,526050
Maharashtra,Dhule,Sindkhede(Sub-District),Shirale,526170
Maharashtra,Dhule,Dhule(Sub-District),Shirdane Pr.Da.,526512
Maharashtra,Dhule,Dhule(Sub-District),Shirdhane Pr.Ner,526479
Maharashtra,Dhule,Shirpur(Sub-District),Shirpur Budruk,943969
Maharashtra,Dhule,Shirpur(Sub-District),Shirpur Khurd,943971
Maharashtra,Dhule,Sakri(Sub-District),Shirsole,526353
Maharashtra,Dhule,Dhule(Sub-District),Shirud,526611
Maharashtra,Dhule,Sakri(Sub-District),Shiv,526414
Maharashtra,Dhule,Sakri(Sub-District),Shivajinagar,526371
Maharashtra,Dhule,Sakri(Sub-District),Shivajinagar Na.Ga.,526289
Maharashtra,Dhule,Sakri(Sub-District),Shivarimal,526334
Maharashtra,Dhule,Sakri(Sub-District),Sinband,526245
Maharashtra,Dhule,Dhule(Sub-District),Sitane,526625
Maharashtra,Dhule,Sakri(Sub-District),Sitarampur,526434
Maharashtra,Dhule,Sindkhede(Sub-District),Sondale,526217
Maharashtra,Dhule,Sindkhede(Sub-District),Sonewadi,526150
Maharashtra,Dhule,Dhule(Sub-District),Sonewadi,526599
Maharashtra,Dhule,Dhule(Sub-District),Songir,526483
Maharashtra,Dhule,Sindkhede(Sub-District),Sonshelu,526158
Maharashtra,Dhule,Shirpur(Sub-District),Subhash Nagar,525982
Maharashtra,Dhule,Sakri(Sub-District),Sukapur,526398
Maharashtra,Dhule,Dhule(Sub-District),Sukawad Pra.Da.,526507
Maharashtra,Dhule,Sindkhede(Sub-District),Sukwad,526164
Maharashtra,Dhule,Shirpur(Sub-District),Sule,526011
Maharashtra,Dhule,Sindkhede(Sub-District),Sulwade,526153
Maharashtra,Dhule,Sindkhede(Sub-District),Suray,526110
Maharashtra,Dhule,Sakri(Sub-District),Surpan,526362
Maharashtra,Dhule,Sakri(Sub-District),Sutare,526344
Maharashtra,Dhule,Dhule(Sub-District),Sutare Pada,526548
Maharashtra,Dhule,Shirpur(Sub-District),Tajpuri,526060
Maharashtra,Dhule,Sindkhede(Sub-District),Takarkhede,526097
Maharashtra,Dhule,Dhule(Sub-District),Tamaswadi,526486
Maharashtra,Dhule,Sakri(Sub-District),Tamaswadi,526329
Maharashtra,Dhule,Sindkhede(Sub-District),Tamthre,526235
Maharashtra,Dhule,Dhule(Sub-District),Tanda (Kundane Pra.Ve),526547
Maharashtra,Dhule,Shirpur(Sub-District),Tande,526070
Maharashtra,Dhule,Shirpur(Sub-District),Tardi,526082
Maharashtra,Dhule,Shirpur(Sub-District),Tarhadi T.T.,526027
Maharashtra,Dhule,Shirpur(Sub-District),Tarhad (Kasbe),526023
Maharashtra,Dhule,Dhule(Sub-District),Tarwade,526626
Maharashtra,Dhule,Sindkhede(Sub-District),Tavkheda Pra.N.,526100
Maharashtra,Dhule,Sindkhede(Sub-District),Tavkhede Pra.Be.,526166
Maharashtra,Dhule,Shirpur(Sub-District),Tekwade,526041
Maharashtra,Dhule,Shirpur(Sub-District),Tembhe Bk.,526044
Maharashtra,Dhule,Shirpur(Sub-District),Tembhepada,525973
Maharashtra,Dhule,Sakri(Sub-District),Tembhe Pra.Bhamer,945065
Maharashtra,Dhule,Sakri(Sub-District),Tembhe Pra.Varsa,945066
Maharashtra,Dhule,Sindkhede(Sub-District),Temlay,526168
Maharashtra,Dhule,Shirpur(Sub-District),Thalner,526077
Maharashtra,Dhule,Dhule(Sub-District),Tikhi,526563
Maharashtra,Dhule,Dhule(Sub-District),Tisgaon,526498
Maharashtra,Dhule,Sakri(Sub-District),Titane,526251
Maharashtra,Dhule,Shirpur(Sub-District),Tode,526080
Maharashtra,Dhule,Sakri(Sub-District),Torankudi,526337
Maharashtra,Dhule,Dhule(Sub-District),Ubhand,526585
Maharashtra,Dhule,Sakri(Sub-District),Ubhand,526312
Maharashtra,Dhule,Sakri(Sub-District),Ubharandi,526283
Maharashtra,Dhule,Dhule(Sub-District),Udane,526555
Maharashtra,Dhule,Shirpur(Sub-District),Ukhalwadi,526026
Maharashtra,Dhule,Shirpur(Sub-District),Umarda,525956
Maharashtra,Dhule,Sakri(Sub-District),Umarpata,526386
Maharashtra,Dhule,Sakri(Sub-District),Umbarkhandwa,910827
Maharashtra,Dhule,Sakri(Sub-District),Umbhare,526420
Maharashtra,Dhule,Sakri(Sub-District),Umbharti,526448
Maharashtra,Dhule,Shirpur(Sub-District),Untawad,526056
Maharashtra,Dhule,Shirpur(Sub-District),Uparpid,526061
Maharashtra,Dhule,Sindkhede(Sub-District),Vadali,526181
Maharashtra,Dhule,Dhule(Sub-District),Vadjai,526521
Maharashtra,Dhule,Shirpur(Sub-District),Vadle Kh,526001
Maharashtra,Dhule,Sindkhede(Sub-District),Vadode,526197
Maharashtra,Dhule,Sindkhede(Sub-District),Vaipur,526214
Maharashtra,Dhule,Sakri(Sub-District),Vajadare,526279
Maharashtra,Dhule,Dhule(Sub-District),Vajirkhede,526542
Maharashtra,Dhule,Shirpur(Sub-District),Vakwad,525955
Maharashtra,Dhule,Sindkhede(Sub-District),Valkheda,526204
Maharashtra,Dhule,Sakri(Sub-District),Valwhe,526241
Maharashtra,Dhule,Shirpur(Sub-District),Vanaval,526046
Maharashtra,Dhule,Dhule(Sub-District),Vani Bk,526515
Maharashtra,Dhule,Dhule(Sub-District),Vani Kh,526616
Maharashtra,Dhule,Sakri(Sub-District),Vardharne,526294
Maharashtra,Dhule,Dhule(Sub-District),Varkhede,526517
Maharashtra,Dhule,Sindkhede(Sub-District),Varpade,526148
Maharashtra,Dhule,Sindkhede(Sub-District),Varshi,526169
Maharashtra,Dhule,Sakri(Sub-District),Varsus,526277
Maharashtra,Dhule,Sindkhede(Sub-District),Varsus,526152
Maharashtra,Dhule,Sindkhede(Sub-District),Varul,526156
Maharashtra,Dhule,Shirpur(Sub-District),Varul,526034
Maharashtra,Dhule,Shirpur(Sub-District),Varzadi,526008
Maharashtra,Dhule,Sindkhede(Sub-District),Varzadi,526130
Maharashtra,Dhule,Sakri(Sub-District),Varzadi,526416
Maharashtra,Dhule,Sindkhede(Sub-District),Vasamane,526133
Maharashtra,Dhule,Sakri(Sub-District),Vaskhedi,526276
Maharashtra,Dhule,Sakri(Sub-District),Vasmar,526457
Maharashtra,Dhule,Sakri(Sub-District),Vehergaon,526292
Maharashtra,Dhule,Dhule(Sub-District),Velhane Bk.,526545
Maharashtra,Dhule,Sakri(Sub-District),Vihirgaon,526269
Maharashtra,Dhule,Sindkhede(Sub-District),Vikharan,526125
Maharashtra,Dhule,Shirpur(Sub-District),Vikharan Bk.,526031
Maharashtra,Dhule,Shirpur(Sub-District),Vikharan Kh.,526032
Maharashtra,Dhule,Sindkhede(Sub-District),Vikhurle,526122
Maharashtra,Dhule,Sindkhede(Sub-District),Viklel,526195
Maharashtra,Dhule,Dhule(Sub-District),Vinchur,526618
Maharashtra,Dhule,Sindkhede(Sub-District),Virdel,526142
Maharashtra,Dhule,Sakri(Sub-District),Virkhel,526436
Maharashtra,Dhule,Dhule(Sub-District),Vishwanath,526508
Maharashtra,Dhule,Sindkhede(Sub-District),Vitai,526178
Maharashtra,Dhule,Sakri(Sub-District),Vitai,526455
Maharashtra,Dhule,Sakri(Sub-District),Vitawe,526242
Maharashtra,Dhule,Sindkhede(Sub-District),Wadade,526098
Maharashtra,Dhule,Dhule(Sub-District),Wadel,526499
Maharashtra,Dhule,Dhule(Sub-District),Wadgaon,526513
Maharashtra,Dhule,Sindkhede(Sub-District),Wadi,526229
Maharashtra,Dhule,Shirpur(Sub-District),Wadi Bk,525977
Maharashtra,Dhule,Shirpur(Sub-District),Wadi Kh.,525978
Maharashtra,Dhule,Dhule(Sub-District),Wadne,526470
Maharashtra,Dhule,Shirpur(Sub-District),Waghadi,525981
Maharashtra,Dhule,Sindkhede(Sub-District),Waghadi Bk,526219
Maharashtra,Dhule,Sindkhede(Sub-District),Waghadi Kh,526218
Maharashtra,Dhule,Sindkhede(Sub-District),Waghode,526203
Maharashtra,Dhule,Shirpur(Sub-District),Wakapada,525961
Maharashtra,Dhule,Sakri(Sub-District),Waki,526397
Maharashtra,Dhule,Dhule(Sub-District),Walwadi,526630
Maharashtra,Dhule,Sindkhede(Sub-District),Wani,526118
Maharashtra,Dhule,Dhule(Sub-District),War,526553
Maharashtra,Dhule,Sakri(Sub-District),Warsa,526405
Maharashtra,Dhule,Sindkhede(Sub-District),Warud,526185
Maharashtra,Dhule,Sindkhede(Sub-District),Warvade,943962
Maharashtra,Dhule,Shirpur(Sub-District),Warvade,944988
Maharashtra,Dhule,Shirpur(Sub-District),Wasardi,525975
Maharashtra,Dhule,Shirpur(Sub-District),Wathode,526074
Maharashtra,Dhule,Sakri(Sub-District),Zanzale,526366
Maharashtra,Dhule,Shirpur(Sub-District),Zende-Anjan,525964
Maharashtra,Dhule,Sakri(Sub-District),Zirani,526267
Maharashtra,Dhule,Sindkhede(Sub-District),Zirve,526105
Maharashtra,Dhule,Sindkhede(Sub-District),Zotwade,526103
